order_id,customer_age,region,membership,channel,category,price,quantity,amount
O00323,45.0,부산,silver,app,가전,9900.0,1,9900.0
O00772,39.0,인천,basic,app ,가전,129900.0,1,129900.0
O00213,39.0,부산,gold,web,패션,9900.0,1,9900.0
O01281,40.0,경기,basic,web,패션,89900.0,2,179800.0
O00042,28.0,경기,basic,APP,패션,9900.0,1,9900.0
O00213,39.0,부산,gold,web,패션,9900.0,1,9900.0
O00822,44.0,서울,silver,web,가전,249900.0,1,249900.0
O00679,20.0,대구,silver,app,뷰티,9900.0,3,29700.0
O00178,16.0,서울,basic,app,가전,19900.0,2,39800.0
O00966,46.0,서울,basic,app,도서,19900.0,3,59700.0
O01453,30.0,인천,silver,app,가전,29900.0,1,29900.0
O01335,42.0,대구,basic,web,식품,19900.0,3,59700.0
O01462,16.0,부산,basic,app,뷰티,19900.0,3,59700.0
O00010,25.0,부산,gold,web,패션,89900.0,1,89900.0
O00075,40.0,부산,basic,app,가전,49900.0,1,49900.0
O00738,45.0,인천,basic,app,뷰티,49900.0,1,49900.0
O00440,35.0,서울,basic,app ,식품,19900.0,2,39800.0
O00797,50.0,대구,basic,app,뷰티,19900.0,3,59700.0
O01185,17.0,서울,basic,web,도서,19900.0,3,59700.0
O00662,48.0,대구,silver,app,도서,129900.0,3,389700.0
O00933,48.0,대구,vip,app,식품,49900.0,2,99800.0
O00101,29.0,서울,basic,web,도서,249900.0,1,249900.0
O00032,36.0,서울,silver,web,식품,9900.0,3,29700.0
O01274,26.0,서울,basic,web,식품,9900.0,2,19800.0
O00398,31.0,경기,basic,app,뷰티,19900.0,1,19900.0
O01038,38.0,부산,basic,app,도서,9900.0,1,9900.0
O00680,41.0,인천,silver,web,뷰티,49900.0,2,99800.0
O00110,32.0,서울,silver,app,뷰티,19900.0,1,19900.0
O00513,33.0,대구,vip,APP,가전,9900.0,1,9900.0
O00450,30.0,서울,basic,web,가전,29900.0,2,59800.0
O00088,19.0,경기,basic,web,패션,9900.0,2,
O01307,26.0,부산,gold,web,가전,49900.0,1,49900.0
O00920,,서울,basic,app,패션,9900.0,3,29700.0
O01442,47.0,서울,silver,app,패션,49900.0,1,49900.0
O00981,41.0,서울,basic,app,가전,19900.0,3,59700.0
O00716,29.0,대구,basic,web,식품,89900.0,2,179800.0
O00409,32.0,대구,basic,web,식품,9900.0,1,9900.0
O00909,32.0,서울,vip,app,식품,9900.0,3,29700.0
O01378,43.0,경기,basic,app,도서,29900.0,3,89700.0
O00305,34.0,부산,basic,web,도서,9900.0,1,9900.0
O01374,40.0,경기,basic,web,패션,19900.0,1,19900.0
O01308,51.0,인천,basic,app,도서,19900.0,1,19900.0
O00532,29.0,대구,silver,app,패션,49900.0,1,49900.0
O00428,35.0,인천,basic,app,도서,89900.0,2,179800.0
O00638,41.0,서울,silver,web,도서,19900.0,2,39800.0
O00020,,서울,vip,app,뷰티,9900.0,3,29700.0
O01241,17.0,인천,basic,app,패션,49900.0,2,99800.0
O00494,52.0,서울,basic,app,뷰티,49900.0,1,
O00938,43.0,대구,basic,web,가전,29900.0,2,59800.0
O01373,30.0,인천,gold,web,도서,9900.0,3,29700.0
O00938,43.0,대구,basic,web,가전,29900.0,2,59800.0
O01494,31.0,서울,basic,app,식품,29900.0,1,29900.0
O00420,36.0,부산,basic,web,도서,49900.0,1,49900.0
O00152,11.0,서울,basic,web,뷰티,19900.0,1,19900.0
O00389,62.0,부산,silver,web,식품,29900.0,1,29900.0
O00372,19.0,서울,basic,app,패션,9900.0,1,9900.0
O00398,31.0,경기,basic,app,뷰티,19900.0,1,19900.0
O00013,34.0,인천,vip,web,식품,129900.0,80,259800.0
O00860,35.0,서울,basic,app,가전,19900.0,2,39800.0
O00422,44.0,부산,basic,app,패션,19900.0,2,39800.0
O00519,41.0,대구,basic,web,패션,89900.0,1,89900.0
O01095,44.0,서울,basic,web,패션,19900.0,1,19900.0
O01192,43.0,경기,silver,app,가전,9900.0,1,9900.0
O00391,51.0,대구,basic,web,도서,19900.0,1,19900.0
O00060,47.0,서울,vip,APP,가전,29900.0,1,29900.0
O01392,31.0,서울,silver,app,도서,19900.0,2,39800.0
O00145,40.0,서울,basic,web,패션,9900.0,1,9900.0
O00863,25.0,경기,basic,web,패션,129900.0,2,259800.0
O01263,41.0,서울,silver,web,도서,129900.0,1,129900.0
O00258,42.0,부산,basic,web,뷰티,9900.0,1,9900.0
O00354,41.0,서울,gold,app,패션,29900.0,1,29900.0
O00018,44.0,경기,gold,web,패션,49900.0,1,49900.0
O01152,40.0,인천,basic,web,가전,29900.0,1,29900.0
O00772,39.0,인천,basic,app ,가전,129900.0,1,129900.0
O01404,38.0,부산,basic,web,도서,9900.0,2,19800.0
O00897,48.0,서울,basic,web,뷰티,89900.0,2,179800.0
O00993,27.0,서울,gold,app,뷰티,9900.0,1,9900.0
O00883,34.0,서울,vip,APP,식품,29900.0,2,59800.0
O00741,,경기,gold,app ,도서,9900.0,1,9900.0
O01043,38.0,서울,gold,web,뷰티,129900.0,1,129900.0
O01082,36.0,서울,gold,web,도서,249900.0,3,749700.0
O00312,31.0,서울,gold,app,뷰티,29900.0,3,89700.0
O01384,32.0,서울,basic,app,가전,19900.0,1,19900.0
O01430,31.0,인천,basic,app,뷰티,9900.0,2,19800.0
O00122,40.0,인천,basic,web,뷰티,129900.0,1,129900.0
O00331,37.0,서울,vip,app,패션,9900.0,2,19800.0
O00193,32.0,대구,basic,APP,패션,29900.0,1,29900.0
O01033,26.0,서울,basic,web,식품,89900.0,1,89900.0
O00175,36.0,경기,gold,web,도서,19900.0,1,19900.0
O00608,38.0,서울,vip,web,가전,19900.0,2,39800.0
O00625,33.0,경기,vip,web,도서,29900.0,1,29900.0
O00846,17.0,경기,silver,app,가전,249900.0,1,249900.0
O01454,57.0,경기,basic,app,패션,49900.0,1,49900.0
O00806,38.0,부산,basic,APP,도서,29900.0,1,29900.0
O01385,42.0,부산,basic,app,뷰티,49900.0,3,149700.0
O01239,30.0,대구,vip,app,도서,29900.0,3,
O01340,38.0,서울,basic,web,패션,19900.0,2,39800.0
O00408,34.0,서울,basic,APP,뷰티,9900.0,1,9900.0
O01213,32.0,서울,basic,app,도서,29900.0,1,29900.0
O00150,22.0,서울,silver,web,가전,19900.0,1,19900.0
O00101,29.0,서울,basic,web,도서,249900.0,1,249900.0
O01351,18.0,인천,silver,app,가전,9900.0,1,9900.0
O01374,40.0,경기,basic,web,패션,19900.0,1,19900.0
O00947,28.0,서울,basic,app,가전,89900.0,1,89900.0
O00996,31.0,서울,basic,web,도서,49900.0,1,49900.0
O01283,40.0,경기,vip,web,도서,9900.0,2,19800.0
O00721,20.0,대구,silver,web,가전,129900.0,1,129900.0
O00878,28.0,부산,gold,app,패션,9900.0,1,9900.0
O00310,28.0,서울,basic,web,뷰티,29900.0,2,59800.0
O00047,42.0,서울,gold,web,가전,249900.0,1,249900.0
O00418,57.0,서울,silver,app,패션,19900.0,1,19900.0
O01008,20.0,인천,basic,web,뷰티,29900.0,1,29900.0
O00122,40.0,인천,basic,web,뷰티,129900.0,1,129900.0
O00547,31.0,서울,basic,web,패션,49900.0,1,49900.0
O01367,16.0,부산,silver,web,가전,49900.0,1,49900.0
O01298,36.0,서울,silver,web,패션,129900.0,2,259800.0
O00075,40.0,부산,basic,app,가전,49900.0,1,49900.0
O00191,29.0,서울,basic,web,식품,129900.0,3,389700.0
O01104,38.0,대구,basic,web,가전,9900.0,1,9900.0
O01003,34.0,인천,silver,app,패션,19900.0,1,19900.0
O00116,40.0,인천,silver,app,가전,89900.0,2,179800.0
O00725,31.0,경기,basic,web,패션,29900.0,2,59800.0
O00458,49.0,경기,basic,app,패션,9900.0,1,9900.0
O00259,34.0,경기,basic,web,가전,29900.0,2,59800.0
O00803,39.0,경기,silver,app,패션,49900.0,3,149700.0
O01290,16.0,서울,vip,app,도서,19900.0,3,59700.0
O00671,51.0,서울,silver,web,뷰티,9900.0,1,9900.0
O00580,,서울,gold,web,패션,19900.0,1,19900.0
O00020,,서울,vip,app,뷰티,9900.0,3,29700.0
O00440,35.0,서울,basic,app ,식품,19900.0,2,39800.0
O00860,35.0,서울,basic,app,가전,19900.0,2,39800.0
O00566,27.0,경기,gold,app,뷰티,9900.0,1,9900.0
O00013,34.0,인천,vip,web,식품,129900.0,80,259800.0
O00135,32.0,대구,vip,web,식품,29900.0,2,59800.0
O00679,20.0,대구,silver,app,뷰티,9900.0,3,29700.0
O00748,41.0,경기,gold,web,뷰티,29900.0,2,59800.0
O01412,9.0,서울,basic,web,패션,89900.0,2,179800.0
O00578,,대구,basic,web,뷰티,29900.0,1,29900.0
O00583,31.0,경기,basic,web,가전,9900.0,3,29700.0
O00914,55.0,경기,basic,APP,가전,89900.0,2,179800.0
O00793,25.0,경기,basic,app,뷰티,49900.0,1,49900.0
O00332,39.0,부산,silver,app,식품,49900.0,1,49900.0
O00487,42.0,서울,silver,web,가전,249900.0,1,
O00425,50.0,서울,gold,app,뷰티,9900.0,1,9900.0
O00253,47.0,인천,basic,app,뷰티,89900.0,1,89900.0
O01469,38.0,인천,vip,app ,패션,9900.0,1,9900.0
O00776,50.0,서울,silver,app ,뷰티,29900.0,3,89700.0
O00515,45.0,서울,silver,app,식품,9900.0,2,19800.0
O00820,33.0,서울,basic,web,가전,89900.0,1,89900.0
O01200,36.0,서울,gold,app,도서,89900.0,1,89900.0
O01219,36.0,부산,gold,app,패션,9900.0,2,19800.0
O01095,44.0,서울,basic,web,패션,19900.0,1,19900.0
O00164,41.0,경기,basic,app,패션,29900.0,1,29900.0
O00437,41.0,서울,basic,web,식품,9900.0,2,19800.0
O00614,30.0,서울,gold,app,가전,19900.0,1,19900.0
O00594,47.0,서울,silver,app,패션,9900.0,1,9900.0
O00189,33.0,경기,silver,app,식품,29900.0,2,59800.0
O00395,35.0,서울,silver,app ,가전,49900.0,1,49900.0
O00234,38.0,경기,basic,web,도서,9900.0,1,9900.0
O01006,29.0,부산,basic,web,패션,19900.0,2,39800.0
O01246,41.0,경기,gold,app ,뷰티,49900.0,1,49900.0
O01338,38.0,부산,basic,app ,식품,19900.0,2,39800.0
O00854,43.0,인천,gold,app ,도서,19900.0,1,19900.0
O00815,38.0,인천,vip,web,가전,49900.0,2,
